288, 12
288, 24
288, 36
288, 48
288, 60
288, 72
288, 84
276, 84
276, 96
264, 96
264, 108
252, 108
252, 120
264, 120
276, 120
276, 108
288, 108
288, 96
300, 96
312, 96
312, 108
324, 108
324, 120
336, 120
336, 132
324, 132
324, 144
312, 144
312, 156
300, 156
288, 156
288, 144
276, 144
276, 132
264, 132
252, 132
252, 144
264, 144
264, 156
276, 156
276, 168
288, 168
288, 180
288, 192
288, 204
288, 216
288, 228
288, 240
276, 240
276, 228
276, 216
276, 204
276, 192
276, 180
264, 180
264, 168
252, 168
252, 156
240, 156
240, 144
228, 144
228, 156
228, 168
240, 168
240, 180
252, 180
252, 192
264, 192
264, 204
264, 216
264, 228
264, 240
252, 240
252, 228
252, 216
252, 204
240, 204
240, 192
228, 192
228, 180
216, 180
216, 168
216, 156
216, 144
204, 144
204, 156
204, 168
204, 180
204, 192
216, 192
216, 204
228, 204
228, 216
240, 216
240, 228
240, 240
228, 240
228, 228
216, 228
216, 216
204, 216
204, 204
192, 204
192, 192
192, 180
192, 168
192, 156
192, 144
180, 144
180, 156
180, 168
180, 180
180, 192
180, 204
180, 216
192, 216
192, 228
204, 228
204, 240
216, 240
216, 252
216, 264
216, 276
204, 276
204, 288
192, 288
192, 300
180, 300
180, 312
180, 324
180, 336
180, 348
180, 360
180, 372
192, 372
192, 360
192, 348
192, 336
192, 324
192, 312
204, 312
204, 300
216, 300
216, 288
228, 288
228, 276
240, 276
240, 288
240, 300
228, 300
228, 312
216, 312
216, 324
204, 324
204, 336
204, 348
204, 360
204, 372
216, 372
216, 360
216, 348
216, 336
228, 336
228, 324
240, 324
240, 312
252, 312
252, 300
252, 288
252, 276
264, 276
264, 288
264, 300
264, 312
264, 324
252, 324
252, 336
240, 336
240, 348
228, 348
228, 360
228, 372
240, 372
240, 360
252, 360
252, 348
264, 348
264, 336
276, 336
276, 324
276, 312
276, 300
276, 288
276, 276
288, 276
288, 288
288, 300
288, 312
288, 324
288, 336
288, 348
276, 348
276, 360
264, 360
264, 372
252, 372
252, 384
252, 396
252, 408
264, 408
264, 420
276, 420
276, 432
288, 432
288, 444
288, 456
288, 468
288, 480
288, 492
288, 504
276, 504
276, 492
276, 480
276, 468
276, 456
276, 444
264, 444
264, 432
252, 432
252, 420
240, 420
240, 408
228, 408
228, 420
228, 432
240, 432
240, 444
252, 444
252, 456
264, 456
264, 468
264, 480
264, 492
264, 504
252, 504
252, 492
252, 480
252, 468
240, 468
240, 456
228, 456
228, 444
216, 444
216, 432
216, 420
216, 408
204, 408
204, 420
204, 432
204, 444
204, 456
216, 456
216, 468
228, 468
228, 480
240, 480
240, 492
240, 504
228, 504
228, 492
216, 492
216, 480
204, 480
204, 468
192, 468
192, 456
192, 444
192, 432
192, 420
192, 408
180, 408
180, 420
180, 432
180, 444
180, 456
180, 468
180, 480
192, 480
192, 492
204, 492
204, 504
216, 504
216, 516
204, 516
192, 516
192, 504
180, 504
180, 492
168, 492
156, 492
156, 504
144, 504
144, 516
132, 516
132, 528
144, 528
144, 540
156, 540
156, 552
168, 552
180, 552
180, 540
192, 540
192, 528
204, 528
216, 528
216, 540
204, 540
204, 552
192, 552
192, 564
180, 564
180, 576
180, 588
180, 600
180, 612
180, 624
180, 636
180, 648
192, 648
192, 636
192, 624
192, 612
192, 600
192, 588
192, 576
204, 576
204, 564
216, 564
216, 552
228, 552
228, 540
240, 540
240, 552
240, 564
228, 564
228, 576
216, 576
216, 588
204, 588
204, 600
204, 612
204, 624
204, 636
204, 648
216, 648
216, 636
216, 624
216, 612
216, 600
228, 600
228, 588
240, 588
240, 576
252, 576
252, 564
252, 552
252, 540
264, 540
264, 552
264, 564
264, 576
264, 588
252, 588
252, 600
240, 600
240, 612
228, 612
228, 624
228, 636
228, 648
240, 648
240, 636
240, 624
252, 624
252, 612
264, 612
264, 600
276, 600
276, 588
276, 576
276, 564
276, 552
276, 540
288, 540
288, 552
288, 564
288, 576
288, 588
288, 600
288, 612
276, 612
276, 624
264, 624
264, 636
252, 636
252, 648
264, 648
276, 648
276, 636
288, 636
288, 624
300, 624
312, 624
312, 636
324, 636
324, 648
336, 648
348, 648
348, 636
336, 636
336, 624
324, 624
324, 612
312, 612
312, 600
312, 588
312, 576
312, 564
312, 552
312, 540
324, 540
324, 552
324, 564
324, 576
324, 588
324, 600
336, 600
336, 612
348, 612
348, 624
360, 624
360, 636
360, 648
372, 648
372, 636
372, 624
372, 612
360, 612
360, 600
348, 600
348, 588
336, 588
336, 576
336, 564
336, 552
336, 540
348, 540
348, 552
348, 564
348, 576
360, 576
360, 588
372, 588
372, 600
384, 600
384, 612
384, 624
384, 636
384, 648
396, 648
396, 636
396, 624
396, 612
396, 600
396, 588
384, 588
384, 576
372, 576
372, 564
360, 564
360, 552
360, 540
372, 540
372, 552
384, 552
384, 564
396, 564
396, 576
408, 576
408, 588
408, 600
408, 612
408, 624
408, 636
408, 648
420, 648
420, 636
420, 624
420, 612
420, 600
420, 588
420, 576
420, 564
408, 564
408, 552
396, 552
396, 540
384, 540
384, 528
384, 516
384, 504
396, 504
396, 492
408, 492
408, 480
420, 480
420, 468
420, 456
420, 444
420, 432
420, 420
420, 408
408, 408
408, 420
408, 432
408, 444
408, 456
408, 468
396, 468
396, 480
384, 480
384, 492
372, 492
372, 504
360, 504
360, 492
360, 480
372, 480
372, 468
384, 468
384, 456
396, 456
396, 444
396, 432
396, 420
396, 408
384, 408
384, 420
384, 432
384, 444
372, 444
372, 456
360, 456
360, 468
348, 468
348, 480
348, 492
348, 504
336, 504
336, 492
336, 480
336, 468
336, 456
348, 456
348, 444
360, 444
360, 432
372, 432
372, 420
372, 408
360, 408
360, 420
348, 420
348, 432
336, 432
336, 444
324, 444
324, 456
324, 468
324, 480
324, 492
324, 504
312, 504
312, 492
312, 480
312, 468
312, 456
312, 444
312, 432
324, 432
324, 420
336, 420
336, 408
348, 408
348, 396
336, 396
324, 396
324, 408
312, 408
312, 420
300, 420
288, 420
288, 408
276, 408
276, 396
264, 396
264, 384
276, 384
276, 372
288, 372
288, 360
300, 360
312, 360
312, 372
324, 372
324, 384
336, 384
348, 384
348, 372
336, 372
336, 360
324, 360
324, 348
312, 348
312, 336
312, 324
312, 312
312, 300
312, 288
312, 276
324, 276
324, 288
324, 300
324, 312
324, 324
324, 336
336, 336
336, 348
348, 348
348, 360
360, 360
360, 372
372, 372
372, 360
372, 348
360, 348
360, 336
348, 336
348, 324
336, 324
336, 312
336, 300
336, 288
336, 276
348, 276
348, 288
348, 300
348, 312
360, 312
360, 324
372, 324
372, 336
384, 336
384, 348
384, 360
384, 372
396, 372
396, 360
396, 348
396, 336
396, 324
384, 324
384, 312
372, 312
372, 300
360, 300
360, 288
360, 276
372, 276
372, 288
384, 288
384, 300
396, 300
396, 312
408, 312
408, 324
408, 336
408, 348
408, 360
408, 372
420, 372
420, 360
420, 348
420, 336
420, 324
420, 312
420, 300
408, 300
408, 288
396, 288
396, 276
384, 276
384, 264
396, 264
408, 264
408, 276
420, 276
420, 288
432, 288
444, 288
444, 276
456, 276
456, 264
468, 264
468, 252
456, 252
456, 240
444, 240
444, 228
432, 228
420, 228
420, 240
408, 240
408, 252
396, 252
384, 252
384, 240
396, 240
396, 228
408, 228
408, 216
420, 216
420, 204
420, 192
420, 180
420, 168
420, 156
420, 144
408, 144
408, 156
408, 168
408, 180
408, 192
408, 204
396, 204
396, 216
384, 216
384, 228
372, 228
372, 240
360, 240
360, 228
360, 216
372, 216
372, 204
384, 204
384, 192
396, 192
396, 180
396, 168
396, 156
396, 144
384, 144
384, 156
384, 168
384, 180
372, 180
372, 192
360, 192
360, 204
348, 204
348, 216
348, 228
348, 240
336, 240
336, 228
336, 216
336, 204
336, 192
348, 192
348, 180
360, 180
360, 168
372, 168
372, 156
372, 144
360, 144
360, 156
348, 156
348, 168
336, 168
336, 180
324, 180
324, 192
324, 204
324, 216
324, 228
324, 240
312, 240
312, 228
312, 216
312, 204
312, 192
312, 180
312, 168
324, 168
324, 156
336, 156
336, 144
348, 144
348, 132
348, 120
348, 108
336, 108
336, 96
324, 96
324, 84
312, 84
312, 72
312, 60
312, 48
312, 36
312, 24
312, 12
312, 0
324, 0
324, 12
324, 24
324, 36
324, 48
324, 60
324, 72
336, 72
336, 84
348, 84
348, 96
360, 96
360, 108
372, 108
372, 96
372, 84
360, 84
360, 72
348, 72
348, 60
336, 60
336, 48
336, 36
336, 24
336, 12
336, 0
348, 0
348, 12
348, 24
348, 36
348, 48
360, 48
360, 60
372, 60
372, 72
384, 72
384, 84
384, 96
384, 108
396, 108
396, 96
396, 84
396, 72
396, 60
384, 60
384, 48
372, 48
372, 36
360, 36
360, 24
360, 12
360, 0
372, 0
372, 12
372, 24
384, 24
384, 36
396, 36
396, 48
408, 48
408, 60
408, 72
408, 84
408, 96
408, 108
420, 108
420, 96
420, 84
420, 72
420, 60
420, 48
420, 36
408, 36
408, 24
396, 24
396, 12
384, 12
384, 0
396, 0
408, 0
408, 12
420, 12
420, 24
432, 24
444, 24
444, 12
456, 12
456, 0
468, 0
480, 0
480, 12
468, 12
468, 24
456, 24
456, 36
444, 36
444, 48
444, 60
444, 72
444, 84
444, 96
444, 108
456, 108
456, 96
456, 84
456, 72
456, 60
456, 48
468, 48
468, 36
480, 36
480, 24
492, 24
492, 12
492, 0
504, 0
504, 12
504, 24
504, 36
492, 36
492, 48
480, 48
480, 60
468, 60
468, 72
468, 84
468, 96
468, 108
480, 108
480, 96
480, 84
480, 72
492, 72
492, 60
504, 60
504, 48
516, 48
516, 36
516, 24
516, 12
516, 0
528, 0
528, 12
528, 24
528, 36
528, 48
528, 60
516, 60
516, 72
504, 72
504, 84
492, 84
492, 96
492, 108
504, 108
504, 96
516, 96
516, 84
528, 84
528, 72
540, 72
540, 60
540, 48
540, 36
540, 24
540, 12
540, 0
552, 0
552, 12
552, 24
552, 36
552, 48
552, 60
552, 72
552, 84
540, 84
540, 96
528, 96
528, 108
516, 108
516, 120
528, 120
540, 120
540, 108
552, 108
552, 96
564, 96
576, 96
576, 108
588, 108
588, 120
600, 120
600, 132
588, 132
588, 144
576, 144
576, 156
564, 156
552, 156
552, 144
540, 144
540, 132
528, 132
516, 132
516, 144
528, 144
528, 156
540, 156
540, 168
552, 168
552, 180
552, 192
552, 204
552, 216
552, 228
552, 240
540, 240
540, 228
540, 216
540, 204
540, 192
540, 180
528, 180
528, 168
516, 168
516, 156
504, 156
504, 144
492, 144
492, 156
492, 168
504, 168
504, 180
516, 180
516, 192
528, 192
528, 204
528, 216
528, 228
528, 240
516, 240
516, 228
516, 216
516, 204
504, 204
504, 192
492, 192
492, 180
480, 180
480, 168
480, 156
480, 144
468, 144
468, 156
468, 168
468, 180
468, 192
480, 192
480, 204
492, 204
492, 216
504, 216
504, 228
504, 240
492, 240
492, 228
480, 228
480, 216
468, 216
468, 204
456, 204
456, 192
456, 180
456, 168
456, 156
456, 144
444, 144
444, 156
444, 168
444, 180
444, 192
444, 204
444, 216
456, 216
456, 228
468, 228
468, 240
480, 240
480, 252
480, 264
480, 276
468, 276
468, 288
456, 288
456, 300
444, 300
444, 312
444, 324
444, 336
444, 348
444, 360
444, 372
456, 372
456, 360
456, 348
456, 336
456, 324
456, 312
468, 312
468, 300
480, 300
480, 288
492, 288
492, 276
504, 276
504, 288
504, 300
492, 300
492, 312
480, 312
480, 324
468, 324
468, 336
468, 348
468, 360
468, 372
480, 372
480, 360
480, 348
480, 336
492, 336
492, 324
504, 324
504, 312
516, 312
516, 300
516, 288
516, 276
528, 276
528, 288
528, 300
528, 312
528, 324
516, 324
516, 336
504, 336
504, 348
492, 348
492, 360
492, 372
504, 372
504, 360
516, 360
516, 348
528, 348
528, 336
540, 336
540, 324
540, 312
540, 300
540, 288
540, 276
552, 276
552, 288
552, 300
552, 312
552, 324
552, 336
552, 348
540, 348
540, 360
528, 360
528, 372
516, 372
516, 384
516, 396
516, 408
528, 408
528, 420
540, 420
540, 432
552, 432
552, 444
552, 456
552, 468
552, 480
552, 492
552, 504
540, 504
540, 492
540, 480
540, 468
540, 456
540, 444
528, 444
528, 432
516, 432
516, 420
504, 420
504, 408
492, 408
492, 420
492, 432
504, 432
504, 444
516, 444
516, 456
528, 456
528, 468
528, 480
528, 492
528, 504
516, 504
516, 492
516, 480
516, 468
504, 468
504, 456
492, 456
492, 444
480, 444
480, 432
480, 420
480, 408
468, 408
468, 420
468, 432
468, 444
468, 456
480, 456
480, 468
492, 468
492, 480
504, 480
504, 492
504, 504
492, 504
492, 492
480, 492
480, 480
468, 480
468, 468
456, 468
456, 456
456, 444
456, 432
456, 420
456, 408
444, 408
444, 420
444, 432
444, 444
444, 456
444, 468
444, 480
456, 480
456, 492
468, 492
468, 504
480, 504
480, 516
468, 516
456, 516
456, 504
444, 504
444, 492
432, 492
420, 492
420, 504
408, 504
408, 516
396, 516
396, 528
408, 528
408, 540
420, 540
420, 552
432, 552
444, 552
444, 540
456, 540
456, 528
468, 528
480, 528
480, 540
468, 540
468, 552
456, 552
456, 564
444, 564
444, 576
444, 588
444, 600
444, 612
444, 624
444, 636
444, 648
456, 648
456, 636
456, 624
456, 612
456, 600
456, 588
456, 576
468, 576
468, 564
480, 564
480, 552
492, 552
492, 540
504, 540
504, 552
504, 564
492, 564
492, 576
480, 576
480, 588
468, 588
468, 600
468, 612
468, 624
468, 636
468, 648
480, 648
480, 636
480, 624
480, 612
480, 600
492, 600
492, 588
504, 588
504, 576
516, 576
516, 564
516, 552
516, 540
528, 540
528, 552
528, 564
528, 576
528, 588
516, 588
516, 600
504, 600
504, 612
492, 612
492, 624
492, 636
492, 648
504, 648
504, 636
504, 624
516, 624
516, 612
528, 612
528, 600
540, 600
540, 588
540, 576
540, 564
540, 552
540, 540
552, 540
552, 552
552, 564
552, 576
552, 588
552, 600
552, 612
540, 612
540, 624
528, 624
528, 636
516, 636
516, 648
528, 648
540, 648
540, 636
552, 636
552, 624
564, 624
576, 624
576, 636
588, 636
588, 648
600, 648
612, 648
612, 636
600, 636
600, 624
588, 624
588, 612
576, 612
576, 600
576, 588
576, 576
576, 564
576, 552
576, 540
588, 540
588, 552
588, 564
588, 576
588, 588
588, 600
600, 600
600, 612
612, 612
612, 624
624, 624
624, 636
624, 648
636, 648
636, 636
636, 624
636, 612
624, 612
624, 600
612, 600
612, 588
600, 588
600, 576
600, 564
600, 552
600, 540
612, 540
612, 552
612, 564
612, 576
624, 576
624, 588
636, 588
636, 600
648, 600
648, 612
648, 624
648, 636
648, 648
660, 648
660, 636
660, 624
660, 612
660, 600
660, 588
648, 588
648, 576
636, 576
636, 564
624, 564
624, 552
624, 540
636, 540
636, 552
648, 552
648, 564
660, 564
660, 576
672, 576
672, 588
672, 600
672, 612
672, 624
672, 636
672, 648
684, 648
684, 636
684, 624
684, 612
684, 600
684, 588
684, 576
684, 564
672, 564
672, 552
660, 552
660, 540
648, 540
648, 528
648, 516
648, 504
660, 504
660, 492
672, 492
672, 480
684, 480
684, 468
684, 456
684, 444
684, 432
684, 420
684, 408
672, 408
672, 420
672, 432
672, 444
672, 456
672, 468
660, 468
660, 480
648, 480
648, 492
636, 492
636, 504
624, 504
624, 492
624, 480
636, 480
636, 468
648, 468
648, 456
660, 456
660, 444
660, 432
660, 420
660, 408
648, 408
648, 420
648, 432
648, 444
636, 444
636, 456
624, 456
624, 468
612, 468
612, 480
612, 492
612, 504
600, 504
600, 492
600, 480
600, 468
600, 456
612, 456
612, 444
624, 444
624, 432
636, 432
636, 420
636, 408
624, 408
624, 420
612, 420
612, 432
600, 432
600, 444
588, 444
588, 456
588, 468
588, 480
588, 492
588, 504
576, 504
576, 492
576, 480
576, 468
576, 456
576, 444
576, 432
588, 432
588, 420
600, 420
600, 408
612, 408
612, 396
600, 396
588, 396
588, 408
576, 408
576, 420
564, 420
552, 420
552, 408
540, 408
540, 396
528, 396
528, 384
540, 384
540, 372
552, 372
552, 360
564, 360
576, 360
576, 372
588, 372
588, 384
600, 384
612, 384
612, 372
600, 372
600, 360
588, 360
588, 348
576, 348
576, 336
576, 324
576, 312
576, 300
576, 288
576, 276
588, 276
588, 288
588, 300
588, 312
588, 324
588, 336
600, 336
600, 348
612, 348
612, 360
624, 360
624, 372
636, 372
636, 360
636, 348
624, 348
624, 336
612, 336
612, 324
600, 324
600, 312
600, 300
600, 288
600, 276
612, 276
612, 288
612, 300
612, 312
624, 312
624, 324
636, 324
636, 336
648, 336
648, 348
648, 360
648, 372
660, 372
660, 360
660, 348
660, 336
660, 324
648, 324
648, 312
636, 312
636, 300
624, 300
624, 288
624, 276
636, 276
636, 288
648, 288
648, 300
660, 300
660, 312
672, 312
672, 324
672, 336
672, 348
672, 360
672, 372
684, 372
684, 360
684, 348
684, 336
684, 324
684, 312
684, 300
672, 300
672, 288
660, 288
660, 276
648, 276
648, 264
660, 264
672, 264
672, 276
684, 276
684, 288
696, 288
708, 288
708, 276
720, 276
720, 264
732, 264
732, 252
720, 252
720, 240
708, 240
708, 228
696, 228
684, 228
684, 240
672, 240
672, 252
660, 252
648, 252
648, 240
660, 240
660, 228
672, 228
672, 216
684, 216
684, 204
684, 192
684, 180
684, 168
684, 156
684, 144
672, 144
672, 156
672, 168
672, 180
672, 192
672, 204
660, 204
660, 216
648, 216
648, 228
636, 228
636, 240
624, 240
624, 228
624, 216
636, 216
636, 204
648, 204
648, 192
660, 192
660, 180
660, 168
660, 156
660, 144
648, 144
648, 156
648, 168
648, 180
636, 180
636, 192
624, 192
624, 204
612, 204
612, 216
612, 228
612, 240
600, 240
600, 228
600, 216
600, 204
600, 192
612, 192
612, 180
624, 180
624, 168
636, 168
636, 156
636, 144
624, 144
624, 156
612, 156
612, 168
600, 168
600, 180
588, 180
588, 192
588, 204
588, 216
588, 228
588, 240
576, 240
576, 228
576, 216
576, 204
576, 192
576, 180
576, 168
588, 168
588, 156
600, 156
600, 144
612, 144
612, 132
612, 120
612, 108
600, 108
600, 96
588, 96
588, 84
576, 84
576, 72
576, 60
576, 48
576, 36
576, 24
576, 12
576, 0
588, 0
588, 12
588, 24
588, 36
588, 48
588, 60
588, 72
600, 72
600, 84
612, 84
612, 96
624, 96
624, 108
636, 108
636, 96
636, 84
624, 84
624, 72
612, 72
612, 60
600, 60
600, 48
600, 36
600, 24
600, 12
600, 0
612, 0
612, 12
612, 24
612, 36
612, 48
624, 48
624, 60
636, 60
636, 72
648, 72
648, 84
648, 96
648, 108
660, 108
660, 96
660, 84
660, 72
660, 60
648, 60
648, 48
636, 48
636, 36
624, 36
624, 24
624, 12
624, 0
636, 0
636, 12
636, 24
648, 24
648, 36
660, 36
660, 48
672, 48
672, 60
672, 72
672, 84
672, 96
672, 108
684, 108
684, 96
684, 84
684, 72
684, 60
684, 48
684, 36
672, 36
672, 24
660, 24
660, 12
648, 12
648, 0
660, 0
672, 0
672, 12
684, 12
684, 24
696, 24
708, 24
708, 12
720, 12
720, 0
732, 0
744, 0
744, 12
732, 12
732, 24
720, 24
720, 36
708, 36
708, 48
708, 60
708, 72
708, 84
708, 96
708, 108
720, 108
720, 96
720, 84
720, 72
720, 60
720, 48
732, 48
732, 36
744, 36
744, 24
756, 24
756, 12
756, 0
768, 0
768, 12
768, 24
768, 36
756, 36
756, 48
744, 48
744, 60
732, 60
732, 72
732, 84
732, 96
732, 108
744, 108
744, 96
744, 84
744, 72
756, 72
756, 60
768, 60
768, 48
780, 48
780, 36
780, 24
780, 12
780, 0
792, 0
792, 12
792, 24
792, 36
792, 48
792, 60
780, 60
780, 72
768, 72
768, 84
756, 84
756, 96
756, 108
768, 108
768, 96
780, 96
780, 84
792, 84
792, 72
804, 72
804, 60
804, 48
804, 36
804, 24
804, 12
804, 0
816, 0
816, 12
816, 24
816, 36
816, 48
816, 60
816, 72
816, 84
804, 84
804, 96
792, 96
792, 108
780, 108
780, 120
792, 120
804, 120
804, 108
816, 108
816, 96
828, 96
840, 96
840, 108
852, 108
852, 120
864, 120
864, 132
852, 132
852, 144
840, 144
840, 156
828, 156
816, 156
816, 144
804, 144
804, 132
792, 132
780, 132
780, 144
792, 144
792, 156
804, 156
804, 168
816, 168
816, 180
816, 192
816, 204
816, 216
816, 228
816, 240
804, 240
804, 228
804, 216
804, 204
804, 192
804, 180
792, 180
792, 168
780, 168
780, 156
768, 156
768, 144
756, 144
756, 156
756, 168
768, 168
768, 180
780, 180
780, 192
792, 192
792, 204
792, 216
792, 228
792, 240
780, 240
780, 228
780, 216
780, 204
768, 204
768, 192
756, 192
756, 180
744, 180
744, 168
744, 156
744, 144
732, 144
732, 156
732, 168
732, 180
732, 192
744, 192
744, 204
756, 204
756, 216
768, 216
768, 228
768, 240
756, 240
756, 228
744, 228
744, 216
732, 216
732, 204
720, 204
720, 192
720, 180
720, 168
720, 156
720, 144
708, 144
708, 156
708, 168
708, 180
708, 192
708, 204
708, 216
720, 216
720, 228
732, 228
732, 240
744, 240
744, 252
744, 264
744, 276
732, 276
732, 288
720, 288
720, 300
708, 300
708, 312
708, 324
708, 336
708, 348
708, 360
708, 372
720, 372
720, 360
720, 348
720, 336
720, 324
720, 312
732, 312
732, 300
744, 300
744, 288
756, 288
756, 276
768, 276
768, 288
768, 300
756, 300
756, 312
744, 312
744, 324
732, 324
732, 336
732, 348
732, 360
732, 372
744, 372
744, 360
744, 348
744, 336
756, 336
756, 324
768, 324
768, 312
780, 312
780, 300
780, 288
780, 276
792, 276
792, 288
792, 300
792, 312
792, 324
780, 324
780, 336
768, 336
768, 348
756, 348
756, 360
756, 372
768, 372
768, 360
780, 360
780, 348
792, 348
792, 336
804, 336
804, 324
804, 312
804, 300
804, 288
804, 276
816, 276
816, 288
816, 300
816, 312
816, 324
816, 336
816, 348
804, 348
804, 360
792, 360
792, 372
780, 372
780, 384
780, 396
780, 408
792, 408
792, 420
804, 420
804, 432
816, 432
816, 444
816, 456
816, 468
816, 480
816, 492
816, 504
804, 504
804, 492
804, 480
804, 468
804, 456
804, 444
792, 444
792, 432
780, 432
